Tipo de Delito: Nivel 1;Tipo de Delito: Nivel 2;Tipo de Delito: Nivel 3;Tipo de Delito: Nivel 4;Sexo del infractor;Periodo;Total
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Mujeres;2017;1.949
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Mujeres;2016;1.831
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Mujeres;2015;1.598
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Mujeres;2014;1.525
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Mujeres;2013;1.389
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2023;7.218
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2022;7.598
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2021;7.257
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2020;5.330
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2019;6.865
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2018;6.932
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2017;7.077
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2016;7.154
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2015;6.619
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2014;6.418
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Total;2013;6.387
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2023;5.932
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2022;6.257
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2021;5.948
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2020;4.395
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2019;5.618
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2018;5.819
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2017;5.904
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2016;6.028
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2015;5.671
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2014;5.539
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Hombres;2013;5.565
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2023;1.286
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2022;1.341
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2021;1.309
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2020;935
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2019;1.247
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2018;1.113
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2017;1.173
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2016;1.126
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2015;948
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2014;879
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.1 Atentados contra la autoridad;Mujeres;2013;822
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2023;8.386
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2022;8.350
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2021;7.407
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2020;5.663
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2019;6.101
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2018;6.266
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2017;5.842
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2016;5.614
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2015;5.263
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2014;5.379
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Total;2013;5.131
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2023;7.129
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2022;7.132
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2021;6.367
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2020;4.841
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2019;5.225
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2018;5.364
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2017;5.066
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2016;4.909
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2015;4.613
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2014;4.733
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Hombres;2013;4.564
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2023;1.257
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2022;1.218
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2021;1.040
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2020;822
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2019;876
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2018;902
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2017;776
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2016;705
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2015;650
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2014;646
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;22.2.2 Resistencia y desobediencia;Mujeres;2013;567
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2023;2.246
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2022;2.316
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2021;2.063
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2020;1.647
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2019;2.204
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2018;1.746
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2017;1.834
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2016;1.626
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2015;1.863
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2014;1.520
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Total;2013;1.226
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2023;1.946
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2022;2.055
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2021;1.844
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2020;1.468
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2019;1.937
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2018;1.581
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2017;1.636
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2016;1.483
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2015;1.639
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2014;1.377
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Hombres;2013;1.137
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2023;300
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2022;261
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2021;219
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2020;179
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2019;267
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2018;165
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2017;198
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2016;143
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2015;224
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2014;143
A Delitos;22 Contra el orden público;22.99 Otros delitos contra el orden público;;Mujeres;2013;89
